date,y
2018-01-25 12:53:50.769022,426.0
2018-01-26 12:53:50.769022,428.0
2018-01-27 12:53:50.769022,430.0
2018-01-28 12:53:50.769022,432.0
2018-01-29 12:53:50.769022,434.0
2018-01-30 12:53:50.769022,436.0
2018-01-31 12:53:50.769022,438.0
2018-02-01 12:53:50.769022,440.0
2018-02-02 12:53:50.769022,442.0
2018-02-03 12:53:50.769022,444.0
2018-02-04 12:53:50.769022,446.0
2018-02-05 12:53:50.769022,448.0
2018-02-06 12:53:50.769022,450.0
2018-02-07 12:53:50.769022,452.0
2018-02-08 12:53:50.769022,454.0
2018-02-09 12:53:50.769022,456.0
2018-02-10 12:53:50.769022,458.0
2018-02-11 12:53:50.769022,460.0
2018-02-12 12:53:50.769022,462.0
2018-02-13 12:53:50.769022,464.0
2018-02-14 12:53:50.769022,466.0
2018-02-15 12:53:50.769022,468.0
2018-02-16 12:53:50.769022,470.0
2018-02-17 12:53:50.769022,472.0
2018-02-18 12:53:50.769022,474.0
2018-02-19 12:53:50.769022,476.0
2018-02-20 12:53:50.769022,478.0
2018-02-21 12:53:50.769022,480.0
2018-02-22 12:53:50.769022,482.0
2018-02-23 12:53:50.769022,484.0
2018-02-24 12:53:50.769022,486.0
2018-02-25 12:53:50.769022,488.0
2018-02-26 12:53:50.769022,490.0
2018-02-27 12:53:50.769022,492.0
2018-02-28 12:53:50.769022,494.0
2018-03-01 12:53:50.769022,496.0
2018-03-02 12:53:50.769022,498.0
2018-03-03 12:53:50.769022,500.0
2018-03-04 12:53:50.769022,502.0
2018-03-05 12:53:50.769022,504.0
2018-03-06 12:53:50.769022,506.0
2018-03-07 12:53:50.769022,508.0
2018-03-08 12:53:50.769022,510.0
2018-03-09 12:53:50.769022,512.0
2018-03-10 12:53:50.769022,514.0
2018-03-11 12:53:50.769022,516.0
2018-03-12 12:53:50.769022,518.0
2018-03-13 12:53:50.769022,520.0
2018-03-14 12:53:50.769022,522.0
2018-03-15 12:53:50.769022,524.0
2018-03-16 12:53:50.769022,526.0
2018-03-17 12:53:50.769022,528.0
2018-03-18 12:53:50.769022,530.0
2018-03-19 12:53:50.769022,532.0
2018-03-20 12:53:50.769022,534.0
2018-03-21 12:53:50.769022,536.0
2018-03-22 12:53:50.769022,538.0
2018-03-23 12:53:50.769022,540.0
2018-03-24 12:53:50.769022,542.0
2018-03-25 12:53:50.769022,544.0
2018-03-26 12:53:50.769022,546.0
2018-03-27 12:53:50.769022,548.0
2018-03-28 12:53:50.769022,550.0
2018-03-29 12:53:50.769022,552.0
2018-03-30 12:53:50.769022,554.0
2018-03-31 12:53:50.769022,556.0
2018-04-01 12:53:50.769022,558.0
2018-04-02 12:53:50.769022,560.0
2018-04-03 12:53:50.769022,562.0
2018-04-04 12:53:50.769022,564.0
2018-04-05 12:53:50.769022,566.0
2018-04-06 12:53:50.769022,568.0
2018-04-07 12:53:50.769022,570.0
2018-04-08 12:53:50.769022,572.0
2018-04-09 12:53:50.769022,574.0
2018-04-10 12:53:50.769022,576.0
2018-04-11 12:53:50.769022,578.0
2018-04-12 12:53:50.769022,580.0
2018-04-13 12:53:50.769022,582.0
2018-04-14 12:53:50.769022,584.0
2018-04-15 12:53:50.769022,586.0
2018-04-16 12:53:50.769022,588.0
2018-04-17 12:53:50.769022,590.0
2018-04-18 12:53:50.769022,592.0
2018-04-19 12:53:50.769022,594.0
2018-04-20 12:53:50.769022,596.0
2018-04-21 12:53:50.769022,598.0
